"Name_Adopt","RA_Adopt","Dec_Adopt","zem_Adopt","RA_UVES","Dec_UVES","RA_SSS","Dec_SSS","B_SSS","R1_SSS","R2_SSS","I_SSS","Name_SDSS","zem_SDSS","u_SDSS","g_SDSS","r_SDSS","i_SDSS","z_SDSS","Name_NED","zem_NED","Name_SIMBAD","zem_SIMBAD","Spec_status","NumExp","ExpTime","WavStart","WavEnd","WavCoverage","Dispersion","CNR","ResPowerNom","SlitWidths","Binnings","Settings","Seeing","ProgIDs","PIObjNames","DLAzabs","DLAlogNHI","DLAelogNHI","DLAReference"
"J005211-251857","00:52:11.03","-25:18:57.9",1.528,"00:52:11.10","-25:18:59.0","00:52:11.038","-25:18:57.94",18.496,18.167,18.082,17.6,,,,,,,,"LBQS 0049-2535",1.528,"LBQS 0049-2535",1.528,0,4,7200,3284.9153228249,6652.1120274568,"3284.92-4523.31,4617.91-4650.99,4660.66-5579.02,5579.63-5598.88,5672.38-6617.81,6619.35-6651.50",2.5,"5,6,18,18,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.53,0.67,0.81","67.B-0373(A)","q0048m264",,,,
"J005419-254900","00:54:19.74","-25:49:00.7",0.624,"00:54:19.77","-25:48:59.9","00:54:19.740","-25:49:00.78",18.297,18.136,17.991,17.709,,,,,,,,"LBQS 0051-2605",0.624,"LBQS 0051-2605",0.624,0,5,9000,3284.913147437,6652.1076221913,"3284.91-4523.27,4617.87-4655.49,4660.81-4685.67,4703.88-5578.83,5579.72-5598.87,5680.47-6302.13,6302.71-6617.64,6619.46-6652.11",2.5,"4,6,17,13,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.49,0.68,1.85","67.B-0373(A)","lbqsm0051m2605",,,,
"J005758-264314","00:57:58.03","-26:43:14.2",3.655,"00:57:58.18","-26:43:15.4","00:57:58.032","-26:43:14.23",19.027,17.978,17.978,17.334,,,,,,,,"[HB89] 0055-269",3.655,"QSO B0055-2659",3.662,0,24,89245,3046.5679194373,9766.9911173247,"3139.73-9766.99",2.5,"9,44,75,103,68","49.8,49.8,52.0,49.9,47.8","0.9,1.0","2x2","346,437,565,580,760,800","0.37,0.93,1.94","092.A-0011(A),65.O-0296(A)","q0055m269",,,,
"J005905+000651","00:59:05.51","+00:06:51.6",0.719,"00:59:05.45","+00:06:51.0","00:59:05.523","+00:06:51.58",17.949,17.059,17.731,17.247,"SDSS J005905.51+000651.6",0.719,17.742,17.446,17.42,17.49,17.323,"LBQS 0056-0009",0.719,"4C -00.06",0.717,0,4,2000,3283.2021007628,9467.2558053106,"3296.34-4742.10,4746.97-5388.10,5396.24-5589.61,5594.14-5756.60,5759.14-5825.32,5829.55-7517.23,7662.03-9467.26",2.5,"4,10,14,17,10","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.76,0.97,1.47","075.A-0841(A)","obmm094",,,,
"J005925-411043","00:59:25.08","-41:10:43.4",2.05,"00:59:25.02","-41:10:43.6","00:59:25.083","-41:10:43.45",17.621,17.103,17.281,16.564,,,,,,,,"CTS 0508",2.05,"QSO B0057-4126",2.05,0,1,1800,3045.3729847875,6810.6905142851,"3062.28-3869.42,4776.42-5756.25,5833.23-6172.48,6172.64-6235.39,6235.55-6279.54,6279.64-6346.34,6346.45-6622.56,6622.78-6696.93,6697.15-6810.69",2.5,"9,0,18,18,0","73.6,0.0,70.9,70.9,0.0",0.6,"2x2","346,580","0.53,0.63,0.66","072.A-0442(A)","hem0057m4126",,,,
"J010104-285801","01:01:04.63","-28:58:01.7",3.07,"01:01:04.60","-28:58:00.5","01:01:04.639","-28:58:01.72",19.497,18.713,18.492,18.085,,,,,,,,"[WHO91] 0058-292",3.07,"QSO B0058-2914",3.093,0,10,41222,3286.4679706408,10429.4394415678,"3383.44-3399.67,3400.21-5578.08,5579.47-5757.23,5831.65-6301.07,6302.33-6364.76,6365.82-6761.32,6780.52-6838.04,6847.97-6918.91,6932.89-7276.94,7280.28-7751.76,7753.90-7760.75,7764.25-7853.66,7857.00-7879.63,7885.29-7931.98,7934.56-7949.86,7952.84-7965.85,7968.71-7980.48,7983.14-7993.40,7997.07-8025.59,8030.15-8296.98,8303.14-8344.23,8348.48-8353.35,8356.70-8383.78,8386.09-8400.44,8402.75-8416.63,8418.95-8453.42,8455.75-8465.56,8469.37-8494.48,8497.10-8505.68,8508.94-8516.40,8659.62-8828.27,8830.85-8886.92,8889.81-8920.56,8923.68-9073.91,9086.33-9314.72,9317.06-9339.07,9341.64-9375.82,9380.12-9403.07,9406.44-9421.12,9423.48-9440.86,9444.17-9459.62,9462.46-9478.65,9480.39-9503.90,9507.46-9520.40,9523.49-9554.12,9556.67-9700.39,9703.30-9739.54,9742.22-9791.25,9795.74-9957.83,9966.80-10013.29,10019.55-10081.24,10110.79-10125.21,10128.76-10172.44,10176.68-10250.44,10283.49-10374.36,10377.99-10429.44",2.5,"4,22,13,12,33","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,860","0.44,1.04,1.56","66.A-0624(A),67.A-0146(A)","q0058m2914,qsom0058m2914",2.671,21.1,0.1,"Zafar et al. (2013)"
"J010217-271949","01:02:17.04","-27:19:49.6",1.593,"01:02:17.07","-27:19:49.9","01:02:17.048","-27:19:49.62",18.379,17.425,17.587,17.03,,,,,,,,"LBQS 0059-2735",1.593,"LBQS 0059-2735",1.595,0,8,22800,3045.5077219913,10429.3340126887,"3122.03-5759.96,5835.77-6849.10,6857.44-6930.97,6940.74-6992.92,6997.00-8346.17,8347.00-8524.69,8662.93-9087.07,9101.56-9766.85,9779.07-9924.40,9944.20-10087.19,10095.94-10123.17,10132.71-10255.38,10259.32-10429.33",2.5,"6,30,38,42,46","49.8,49.8,47.8,47.8,47.8",1,"2x2","346,437,580,860","0.60,1.33,1.59","078.B-0433(A)","qsom0059mm273",,,,
"J010311+131617","01:03:11.27","+13:16:17.7",2.705,"01:03:11.27","+13:16:18.9","01:03:11.276","+13:16:17.79",16.709,16.075,16.112,15.855,"SDSS J010311.27+131617.7",2.705,17.302,16.592,16.379,16.254,16.171,"[HB89] 0100+130",2.681,"QSO B0100.6+1300",2.686,0,5,22600,3281.7803085303,10430.6426167431,"3285.59-4522.42,4890.21-4916.54,4926.56-4960.11,4969.39-5038.91,5051.61-5859.08,5946.65-6164.53,6169.05-6926.12,6942.89-6993.44,6996.77-7966.04,7968.23-8514.25,8659.97-8920.84,8923.89-9081.32,9097.31-9504.68,9507.29-9520.86,9524.19-9925.15,9929.62-9949.35,9950.34-10086.77,10110.35-10256.33,10269.76-10420.30,10422.56-10430.64",2.5,"29,66,66,65,48","49.8,49.8,52.0,52.0,52.0","0.9,1.0","2x2","390,590,860","0.79,0.98,1.79","074.A-0201(A),67.A-0022(A)","q0100p13",2.309,21.35,0.08,"Zafar et al. (2013)"
"J010516-184642","01:05:16.78","-18:46:42.0",3.025,"01:05:16.73","-18:46:41.3","01:05:16.789","-18:46:42.03",18.257,17.568,17.289,17.358,,,,,,,,"UM 669",3.025,"QSO B0102-1902",3.037,0,4,18900,3288.0880485036,10431.2746427488,"3551.05-5130.38,5133.24-5354.52,5362.25-5405.49,5406.75-5577.52,5579.57-5594.71,5602.51-5624.27,5650.70-7896.55,7901.88-7963.40,7968.72-8919.30,8925.18-9324.68,9327.25-9441.34,9443.23-9446.54,9448.43-9504.46,9506.36-9792.81,9796.48-9920.95,9932.54-9946.30,9950.95-9962.74,9966.39-10014.38,10017.05-10087.89,10093.53-10125.14,10128.35-10173.38,10176.52-10211.63,10214.27-10227.05,10229.87-10243.87,10245.58-10256.52,10268.50-10288.21,10290.27-10374.63,10377.05-10429.19",2.5,"0,30,14,28,30","0.0,49.8,47.8,47.8,47.8",1,"2x2","390,410,437,564,740,860","0.65,1.06,1.59","67.A-0146(A),68.A-0600(A)","q0102,qsom0102m1902",2.37,21,0.08,"Zafar et al. (2013)"
"J010517-291511","01:05:17.93","-29:15:11.1",2.218,"01:05:17.92","-29:15:11.6","01:05:17.933","-29:15:11.12",20.083,20.15,19.938,,,,,,,,,"[VCV96] Q 0102-2931",2.218,"QSO B0102-2931",2.22,0,1,3900,3282.8405508629,9466.2132604766,"3293.07-4519.13,5679.25-5752.89,5761.39-5924.91,5930.15-7520.91,7665.47-7694.54,7694.67-7728.05,7728.18-7748.70,7748.89-7790.16,7790.42-7823.56,7823.69-7828.58,7828.71-7930.36,7930.50-8027.64,8029.45-8068.44,8068.58-8108.98,8109.19-8122.79,8123.06-8139.40,8141.44-8253.96,8254.10-8275.05,8275.26-8330.37,8330.51-8351.79,8352.07-8479.66,8479.80-8596.21,8596.35-8603.52,8603.66-8673.54,8673.69-8704.63,8704.77-8708.62,8708.76-8728.32,8728.47-8805.89,8806.04-8812.28,8812.50-8829.27,8829.57-8877.11,8877.34-9014.30,9014.52-9026.26,9026.41-9112.93,9113.24-9126.09,9126.24-9142.77,9143.00-9245.12,9245.35-9466.21",2.5,"3,6,0,7,6","41.5,41.5,0.0,41.1,41.1",1.2,"2x2","390,760","1.10,1.41,1.71","075.A-0617(A)","q0103m294a",,,,
"J010604-254651","01:06:04.41","-25:46:51.3",3.365,"01:06:04.29","-25:46:52.4","01:06:04.418","-25:46:51.38",19.513,18.493,18.462,18.362,,,,,,,,"FDF 4683",3.365,"QSO B0103-260",3.365,0,8,24800,4164.5234534715,6214.7083231396,"4164.52-4248.07,4249.70-5167.04,5230.99-5462.99,5469.37-5578.17,5578.68-6209.79",2.5,"0,30,26,0,0","0.0,47.8,47.8,0.0,0.0",1,"2x2",520,"0.49,0.72,0.99","66.A-0133(A)","q0103m260",,,,
"J010821+062327","01:08:21.72","+06:23:27.1",1.96,"01:08:21.67","+06:23:28.9","01:08:21.729","+06:23:27.14",17.416,16.924,16.978,16.322,,,,,,,,"UM 086",1.96,"QSO J0108+0623",1.96,0,3,9900,3478.956343683,9913.1358210829,"3482.41-4715.48,6093.37-6235.13,6245.75-7920.98,8084.68-8501.75,8505.36-9902.81",2.5,"30,54,0,67,66","49.8,49.8,0.0,47.8,47.8",1,"2x2","410,800","0.78,0.80,0.87","71.B-0106(B)","qm0105p061",,,,
"J011143-350300","01:11:43.63","-35:03:00.6",2.41,"01:11:43.60","-35:03:00.7","01:11:43.630","-35:03:00.61",16.941,16.751,16.582,16.499,,,,,,,,"[HB89] 0109-353",2.41,"QSO B0109-3518",2.406,0,13,46800,3046.4129510906,10430.1722967194,"3056.77-3146.99,3147.59-5756.25,5834.25-6301.62,6302.62-6838.17,6845.48-6921.07,6929.10-8515.08,8652.15-8873.03,8873.99-9077.50,9085.07-9767.15,9772.85-9924.95,9929.84-10086.23,10094.23-10254.07,10275.64-10430.17",2.5,"55,67,102,114,88","49.8,49.8,47.8,47.8,47.8",1,"2x2","346,437,580,860","0.45,0.69,1.37","166.A-0106(A)","q0109m3518",,,,
"J011453+031457","01:14:53.25","+03:14:57.3",2.81,"01:14:53.20","+03:14:59.1","01:14:53.249","+03:14:57.34",19.076,17.687,17.96,17.841,,,,,,,,"[HB89] 0112+030",2.81,"B0112+03",2.81,0,2,9000,3284.6108983254,6811.7547711868,"3284.61-4524.17,4786.30-4808.18,4808.42-4846.06,4848.32-4854.84,4857.99-4884.52,4887.01-4923.57,4926.90-4963.27,4966.63-5661.50,5666.32-5758.35,5834.77-6064.91,6069.57-6187.10,6191.85-6763.25,6766.80-6811.75",2.5,"8,12,21,22,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.68,0.78,1.35","66.A-0624(A),68.A-0600(A)","q0112g,q0112p0300",2.423,20.9,0.1,"Ledoux et al. (2006)"
"J011504-302514","01:15:04.86","-30:25:14.9",2.985,"01:15:04.84","-30:25:15.3","01:15:04.862","-30:25:14.99",19.106,18.487,18.481,18.479,,,,,,,,"[VCV96] Q 0112-30",2.985,,,0,3,13500,3383.7170899808,6811.7402147942,"3383.72-4619.94,4778.95-4808.17,4809.97-4846.01,4847.99-4856.61,4857.38-4883.78,4887.08-4923.48,4926.85-5578.54,5578.86-5758.96,5834.51-5891.28,5891.77-5897.27,5897.57-6365.18,6365.55-6500.19,6500.36-6811.74",2.5,"10,11,23,22,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","400,580","0.61,1.17,1.42","68.A-0600(A)","q0112","2.418,2.702","20.5,20.3","0.08,0.1","Zafar et al. (2013)"
"J011517-012704","01:15:17.10","-01:27:04.5",1.371,"01:15:17.05","-01:27:04.7","01:15:17.088","-01:27:04.30",17.749,17.108,17.45,17.176,"SDSS J011517.10-012704.5",1.371,18.174,18.057,17.839,17.769,17.866,"UM 310",1.365,"QSO B0112-017",1.365,0,4,2880,3283.0990501151,9467.195494081,"3301.69-5234.08,5240.98-5725.30,5731.51-5827.66,5828.24-7517.62,7662.30-9467.20",2.5,"4,13,13,20,12","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.54,0.94,1.06","075.A-0841(A)","pksm0112m017",,,,
"J011818+025805","01:18:18.48","+02:58:05.7",0.667,"01:18:18.31","+02:58:09.2","01:18:18.472","+02:58:06.04",17.6,,17.492,17.807,"SDSS J011818.48+025805.7",0.667,17.92,17.496,17.525,17.574,17.558,"3C 037",0.672,"4C 02.04",0.672,0,5,2000,3283.1502941946,9467.2643138196,"3301.66-4742.11,4747.96-5589.66,5596.52-5637.41,5641.60-5825.47,5828.92-7517.30,7662.04-8830.18,8830.33-9467.26",2.5,"4,10,13,17,9","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.52,0.73,1.19","075.A-0841(A)","3cm037",,,,
"J011852+032049","01:18:52.68","+03:20:49.9",4.23,"01:18:52.45","+03:20:49.8","01:18:52.682","+03:20:49.91",21.685,18.871,19.034,19.313,,,,,,,,,,"QSO B0116+0305",4.23,0,5,25200,3284.5887836107,10429.5622579902,"4576.97-4854.80,4857.88-6848.73,6855.76-6929.56,6940.49-6993.53,6995.34-8525.95,8663.70-9615.13,9626.61-9767.63,9780.10-9925.12,9938.86-10087.66,10112.00-10255.78,10287.47-10429.56",2.5,"0,0,14,22,10","0.0,0.0,47.8,47.8,47.8",1,"2x2","390,560,580,860","0.52,0.64,0.71","69.A-0613(A),71.A-0114(A)","0118p0320,q0118p0320",,,,
"J012031-270124","01:20:31.68","-27:01:24.5",0.559,"01:20:31.56","-27:01:25.1","01:20:31.688","-27:01:24.50",15.893,16.197,15.606,14.68,,,,,,,,"PKS 0118-272",0.559,"QSO B0118-2717",0.557,0,2,6840,3755.9445187812,10430.1479261138,"3757.92-4982.89,6705.12-6770.41,6784.37-6837.42,6853.74-8527.92,8668.16-8790.31,8792.58-9094.83,9100.22-10087.22,10088.06-10255.75,10258.92-10349.49,10349.66-10430.15",2.5,"0,57,0,0,83","0.0,49.8,0.0,0.0,47.8",1,"2x2","437,860","0.99,1.00,1.18","70.C-0007(A)","q0118m272",,,,
"J012101+034412","01:21:01.33","+03:44:12.9",0.765,"01:21:01.26","+03:44:14.0","01:21:01.336","+03:44:12.93",17.807,19.057,17.467,17.595,,,,,,,,"3C 039",0.765,"4C 03.02",0.765,0,4,2400,3283.1809389551,9467.2737322257,"3298.27-5234.96,5242.56-5825.18,5829.36-7517.30,7662.04-9467.27",2.5,"4,12,14,20,11","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.70,0.89,1.02","075.A-0841(A)","3cm039",,,,
"J012126+034706","01:21:26.15","+03:47:06.7",4.13,"01:21:26.02","+03:47:05.7","01:21:26.152","+03:47:06.78",20.627,18.389,18.281,18.359,,,,,,,,"PSS J0121+0347",4.13,"QSO B0118-0011",4.13,0,3,10800,4089.7883772963,9767.4802840629,"4089.79-5362.94,5437.06-7923.29,8077.73-8497.07,8504.30-8706.58,8706.73-8922.38,8922.75-9767.48",2.5,"0,16,12,19,16","0.0,49.8,47.8,47.8,47.8",1,"2x2","470,540,800","0.45,0.55,0.85","69.A-0613(A),71.A-0114(A)","0121p0347,q0121p0347",,,,
"J012227-042127","01:22:27.89","-04:21:27.1",1.965,"01:22:27.85","-04:21:26.8","01:22:27.884","-04:21:27.15",17.232,16.344,16.495,15.837,"SDSS J012227.89-042127.1",1.965,17.356,17.104,16.775,16.485,16.286,"[HB89] 0119-046",1.925,"4C -04.04",1.953,0,4,1040,3283.110919626,9467.2297211874,"3293.56-5392.45,5394.97-5590.34,5591.09-7517.64,7662.26-9467.23",2.5,"4,10,12,18,13","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.69,0.82,1.11","075.A-0841(A)","4cmm04.04",,,,
"J012303-005818","01:23:03.22","-00:58:18.9",1.549,"01:23:03.20","-00:58:18.8","01:23:03.231","-00:58:18.88",18.714,18.496,18.361,17.993,"SDSS J012303.22-005818.9",1.549,19.244,18.762,18.446,18.179,18.114,"SDSS J012303.22-005818.9",1.55,"QSO B0120-0113",1.551,0,2,5399,4164.5650934753,6211.2473348252,"4164.57-4296.17,4301.44-5162.83,5245.06-5463.50,5471.44-5578.65,5579.25-6203.48",2.5,"0,7,9,0,0","0.0,47.8,47.8,0.0,0.0",1,"2x2",520,"1.08,1.17,1.24","078.A-0646(A)","q0123m0058",,,,
"J012403+004432","01:24:03.77","+00:44:32.7",3.836,"01:24:03.78","+00:44:32.8","01:24:03.782","+00:44:32.84",19.376,17.741,17.51,17.526,"SDSS J012403.77+004432.7",3.836,23.257,19.31,17.967,18.002,17.884,"SDSS J0124+0044",3.84,"QSO B0121+0028",3.81,0,28,83220,3287.4878091044,9466.658305374,"3702.40-7528.73,7657.91-9466.66",2.5,"0,47,47,70,60","0.0,49.8,47.8,47.8,47.8",1,"2x2","390,437,520,580,760","0.50,0.87,1.52","073.A-0653(C),092.A-0011(A),69.A-0613(A),71.A-0114(A)","0124p0044,j0124p0044,q0124p0044",,,,
"J012417-374423","01:24:17.36","-37:44:23.0",2.2,"01:24:17.29","-37:44:25.4","01:24:17.368","-37:44:23.09",16.864,16.688,16.585,16.266,,,,,,,,"[HB89] 0122-380",2.2,"QSO J0124-3744",2.19,0,13,46800,3044.3641693162,10429.4178465655,"3053.72-5578.30,5578.86-5762.12,5833.53-6847.04,6857.44-6929.75,6940.63-6993.03,6998.16-7965.97,7967.03-8524.76,8660.83-9766.93,9776.87-9924.40,9932.68-10087.02,10098.13-10255.21,10279.27-10419.94,10422.81-10429.42",2.5,"37,64,82,78,75","49.8,49.8,47.8,47.8,47.8",1,"2x2","346,437,580,860","0.40,0.68,1.22","166.A-0106(A)","q0122m380",,,,
"J012517-001828","01:25:17.15","-00:18:28.8",2.274,"01:25:17.13","-00:18:28.3","01:25:17.156","-00:18:29.02",18.026,18.89,18.483,17.808,"SDSS J012517.15-001828.8",2.274,19.066,18.337,18.389,18.292,18.078,"UM 320",2.278,"QSO J0125-0018",2.28,0,4,13200,3282.7277134231,6653.1723903979,"3295.21-4519.21,4620.57-5599.72,5675.36-6653.17",2.5,"10,13,30,26,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.72,1.06,1.33","075.A-0158(A)","b0122m005",1.761,20.78,0.07,"Zafar et al. (2013)"
"J012528-000555","01:25:28.84","-00:05:55.9",1.076,"01:25:28.86","-00:05:56.9","01:25:28.845","-00:05:56.03",16.429,15.873,16.138,16.086,"SDSS J012528.84-000555.9",1.076,16.791,16.692,16.469,16.539,16.662,"UM 321",1.077,"IVS B0122-003",0,0,4,864,3283.2114021932,9467.2036784082,"3300.56-5234.57,5238.63-5589.72,5595.46-5725.64,5730.70-5825.14,5829.56-7517.62,7662.31-9467.20",2.5,"4,9,13,17,9","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.62,0.78,0.92","075.A-0841(A)","mrcm0122m003",,,,
"J012550-535225","01:25:50.83","-53:52:25.0",3.18,"01:25:50.93","-53:52:24.6","01:25:50.847","-53:52:25.02",19.32,18.628,18.59,18.399,,,,,,,,,,,,0,10,43200,3283.8005386349,9466.2181435019,"3443.94-7524.99,7666.49-9466.22",2.5,"2,24,11,49,31","45.7,59.8,44.5,56.9,56.9","0.8,1.0,1.2","2x2","390,437,580,760","0.57,1.06,2.83","072.A-0442(A),073.A-0071(A),074.A-0473(A)","ctm1003,ctq1003,q0123m541",2.837,21.2,0.1,"This work"
"J012944-403346","01:29:44.85","-40:33:46.6",0.513,"01:29:44.86","-40:33:44.7","01:29:44.859","-40:33:46.69",18.11,16.482,16.398,16.298,,,,,,,,"2MASSi J0129449-403345",0.513,"2MASSI J0129449-403345",0.515,0,1,3065,3283.025873956,6809.6033056931,"3289.14-4521.69,4784.87-4852.65,4857.03-5756.05,5833.41-6064.11,6068.51-6107.24,6107.35-6111.17,6111.27-6301.56,6301.67-6356.08,6356.24-6359.10,6359.21-6372.21,6372.48-6424.77,6424.88-6431.04,6431.20-6479.76,6479.97-6628.41,6628.52-6784.21,6784.32-6809.60",2.5,"17,19,37,37,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.72,0.81,0.91","70.B-0522(A)","rxsmj01297m4033",,,,
"J013105-213446","01:31:05.48","-21:34:46.6",1.9,"01:31:05.43","-21:34:46.4","01:31:05.485","-21:34:46.65",16.434,16.261,16.111,15.495,,,,,,,,"2MASX J01310547-2134474",1.9,"QSO J0131-2134",1.9,0,2,6130,3045.0517814054,6810.4832916491,"3063.24-3867.95,4784.69-5578.49,5579.09-5757.27,5835.34-6065.14,6069.90-6301.69,6302.27-6808.61",2.5,"42,0,53,46,0","48.3,0.0,45.2,45.2,0.0",1,"1x1","346,580","0.62,0.83,1.25","072.A-0446(B)","q0128m2150",,,,
"J013233+011607","01:32:33.90","+01:16:07.2",1.79,"01:32:33.86","+01:16:08.4","01:32:33.863","+01:16:07.40",19.582,,19.432,18.381,"SDSS J013233.90+011607.2",1.79,19.219,18.805,18.828,18.573,18.316,"SDSS J013233.89+011607.1",1.791,"QSO B0129+0100",1.786,0,4,15565,4164.5623145113,6211.2431901349,"4164.56-4248.22,4250.74-4296.46,4301.76-5162.83,5233.26-5462.09,5468.65-6208.14",2.5,"0,16,18,0,0","0.0,47.8,47.8,0.0,0.0",1,"2x2",520,"0.70,0.81,1.12","078.A-0646(A)","q0132p0116",,,,
"J013243-165448","01:32:43.47","-16:54:48.5",1.02,"01:32:43.51","-16:54:48.8","01:32:43.476","-16:54:48.51",18.749,18.406,17.804,17.666,,,,,,,,"[HB89] 0130-171",1.02,"QSO B0130-171",1.02,0,4,4800,3283.0724256188,9467.0397726553,"3285.48-7521.82,7666.26-8468.38,8468.60-8888.78,8889.07-9467.04",2.5,"7,17,22,33,22","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.67,0.77,0.88","075.A-0841(B)","pksm0130m17",,,,
"J013301-400628","01:33:01.91","-40:06:28.1",3.023,"01:33:01.90","-40:06:28.0","01:33:01.914","-40:06:28.12",17.635,16.966,16.566,16.584,,,,,,,,"TOLOLO 0130-403",3.023,"QSO B0130-4021",3.023,0,3,9065,3283.0213179117,6809.8210020564,"3286.66-4522.81,4620.79-6702.44,6702.55-6798.30,6798.42-6809.82",2.5,"14,17,39,39,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564,580","0.80,1.58,1.71","079.B-0469(A),70.B-0522(A)","q0130m4021,qm0130m403",,,,
"J013340+040059","01:33:40.31","+04:00:59.7",4.172,"01:33:40.25","+04:01:01.0","01:33:40.345","+04:00:59.82",21.045,18.599,18.422,18.193,"SDSS J013340.31+040059.7",4.172,24.682,20.164,18.436,18.082,17.961,"PSS J0133+0400",4.154,"QSO B0130+0345",4.15,0,3,11799,4168.0102945218,10427.4770279306,"4664.78-5224.38,5225.73-5413.53,5413.85-5578.84,5579.31-6409.09,6701.78-6778.28,6779.24-6849.19,6856.33-6932.11,6940.03-6992.54,6995.29-8524.31,8662.04-10086.40,10088.00-10254.41,10259.03-10427.48",2.5,"0,0,22,0,13","0.0,0.0,52.4,0.0,47.8","0.8,1.0","2x2","520,540,860","0.59,0.68,0.93","073.A-0071(A),074.A-0306(A),69.A-0613(A)","0133p0400,pss0133p0400,pssmj0133p0400","3.692,3.773","20.68,20.42","0.15,0.1","Zafar et al. (2013)"
"J013405+005109","01:34:05.77","+00:51:09.4",1.52,"01:34:05.77","+00:51:09.7","01:34:05.765","+00:51:09.23",18.786,17.912,17.769,18.007,"SDSS J013405.77+005109.4",1.52,18.947,18.626,18.404,18.145,18.263,"SDSS J013405.75+005109.4",1.52,"QSO B0131+0035",1.522,0,3,14400,3044.9923951762,6653.9518444939,"3045.78-3869.45,4621.46-5578.47,5579.12-5601.17,5677.16-6301.62,6302.36-6365.21,6365.79-6616.44,6620.30-6650.24",2.5,"9,0,20,22,0","49.8,0.0,47.8,47.8,0.0",1,"2x2","346,564","0.62,0.78,0.96","074.A-0597(A)","sdssmq0134p0051ua,sdssmq0134p0051ub,sdssmq0134p0051uc",,,,
"J013442-413611","01:34:42.73","-41:36:11.9",0.172,"01:34:42.54","-41:36:10.5","01:34:42.731","-41:36:11.95",18.687,17.308,17.307,16.846,,,,,,,,"LCRS B013232.5-415131",0.172,"QSO B0132-4151",0.172,0,3,9195,3285.8305686075,6812.1819788043,"3285.83-4522.84,4785.48-4794.75,4803.39-5578.16,5578.81-5756.36,5840.88-6807.58",2.5,"5,6,19,20,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","1.08,1.40,2.24","70.B-0522(A)","msm01325m4151",,,,
"J013724-422417","01:37:24.37","-42:24:17.3",3.97,"01:37:24.67","-42:24:15.4","01:37:24.373","-42:24:17.33",20.388,18.857,18.843,19.044,,,,,,,,"BRI J0137-4224",3.97,"QSO J0137-4224",3.97,0,4,16700,4089.9679936041,9767.0947360123,"4264.60-5578.76,5579.09-6243.37,6243.89-6301.79,6302.58-6365.38,6366.23-7573.73,7574.30-7752.59,7753.30-7761.97,7762.75-7862.55,7863.41-7892.18,7892.58-7915.71,7916.44-7922.98,8077.28-8105.28,8105.42-8454.68,8454.82-9060.89,9061.04-9767.09",2.5,"0,12,13,14,12","0.0,48.8,47.8,47.8,47.8",1,"2x2","470,520,800","0.67,1.15,1.69","69.A-0613(A),71.A-0114(A)","0137m4224,q0137m4224",,,,
"J013738-243053","01:37:38.33","-24:30:53.8",0.837,"01:37:38.39","-24:30:52.9","01:37:38.337","-24:30:53.83",17.468,16.656,17.122,16.753,,,,,,,,"[HB89] 0135-247",0.837,"QSO B0135-247",0.831,0,4,1587,3283.1282097422,9467.1216839831,"3293.14-4714.63,4716.24-5823.19,5830.29-7517.12,7661.92-9467.12",2.5,"6,11,13,19,11","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.78,0.85,1.03","075.A-0841(A)","ocmm259",,,,
